Date,open,close,high,low,volume,money
2020-12-29,20.0,20.02,22.95,19.7,29633664.0,618694010.74
2020-12-30,18.3,19.35,21.05,17.33,21950150.0,415076295.08
2020-12-31,18.89,17.89,19.35,17.6,14664466.0,268794803.27
2021-01-04,18.06,18.5,18.55,17.52,9637884.0,174350748.67
2021-01-05,18.39,18.61,19.28,17.63,9729310.0,179293210.92
2021-01-06,18.53,19.24,20.6,17.81,13971910.0,269361932.98
2021-01-07,19.46,21.0,21.0,19.02,13984969.0,283549131.06
2021-01-08,20.51,20.2,20.85,19.88,7859405.0,159089731.46
2021-01-11,20.3,18.61,21.28,18.61,9285059.0,184939421.94
2021-01-12,18.51,17.6,18.54,17.4,7940230.0,141496838.59
2021-01-13,17.7,16.37,17.7,16.19,7012520.0,117635336.19
2021-01-14,16.39,16.8,17.25,16.21,3846038.0,64819924.39
2021-01-15,16.62,17.03,17.28,16.38,3717324.0,62798175.49
2021-01-18,16.85,16.68,16.99,16.47,3736716.0,62212450.65
2021-01-19,16.66,17.06,17.39,16.48,4057244.0,69022083.11
2021-01-20,17.2,16.72,17.2,16.64,2746020.0,46124717.65
2021-01-21,16.85,16.88,17.2,16.62,3238535.0,54731934.47
2021-01-22,16.72,16.62,16.88,16.24,3474467.0,57395457.11
2021-01-25,16.62,15.8,16.62,15.8,3795855.0,60819104.41
2021-01-26,15.81,15.85,16.14,15.74,1880905.0,29921099.06
2021-01-27,16.26,15.8,16.33,15.68,2815827.0,44791786.08
2021-01-28,15.64,15.35,15.82,15.28,2215726.0,34443695.98
2021-01-29,15.5,14.85,15.55,14.58,2676689.0,40131982.17
2021-02-01,14.87,15.82,15.94,14.82,3349573.0,52015375.58
2021-02-02,16.06,15.5,16.18,15.43,3307290.0,52511940.54
2021-02-03,15.28,14.82,15.65,14.71,1896234.0,28721657.58
2021-02-04,14.8,14.36,14.82,14.02,1961139.0,28215117.53
2021-02-05,14.3,14.05,14.58,14.02,1203586.0,17202675.18
2021-02-08,14.2,14.41,14.7,14.2,1664965.0,24198271.98
2021-02-09,14.32,14.84,15.17,14.32,1454884.0,21607838.2
2021-02-10,14.88,14.82,15.0,14.63,1109729.0,16425588.59
2021-02-18,14.92,15.07,15.42,14.82,1573086.0,23834656.6
2021-02-19,15.1,15.49,15.55,15.01,1496535.0,22958333.91
2021-02-22,15.61,15.34,15.75,15.34,2115800.0,32978128.12
2021-02-23,15.32,15.1,15.38,15.05,1227693.0,18673726.2
2021-02-24,15.05,15.04,15.22,14.9,1083733.0,16358673.32
2021-02-25,15.06,14.74,15.1,14.74,917174.0,13689057.79
2021-02-26,14.73,15.19,15.39,14.61,1606405.0,24267915.46
2021-03-01,15.24,15.56,15.6,15.2,1876712.0,29059025.33
2021-03-02,15.59,15.89,15.97,15.48,2204477.0,34841140.07
2021-03-03,15.81,15.98,15.98,15.58,1538050.0,24374163.01
2021-03-04,16.17,16.03,16.74,15.92,2849899.0,46548823.97
2021-03-05,16.03,15.93,16.09,15.73,1390145.0,22043365.32
2021-03-08,15.92,16.8,16.98,15.89,4583943.0,75859490.24
2021-03-09,17.29,16.43,17.72,16.41,5977733.0,102287462.42
2021-03-10,16.6,16.38,17.1,16.2,3096268.0,51348999.24
2021-03-11,16.55,17.52,17.78,16.0,4765763.0,81561221.37
2021-03-12,17.35,17.8,18.15,17.17,4070176.0,71951981.08
2021-03-15,17.53,17.71,18.35,17.48,2889982.0,51592240.59
2021-03-16,17.53,17.21,17.79,17.01,2406260.0,41671727.46
2021-03-17,17.04,17.06,17.58,16.95,2433544.0,41818737.9
2021-03-18,17.06,17.87,18.08,16.94,2868630.0,50734091.74
2021-03-19,17.64,17.67,17.88,17.2,1893534.0,33155962.49
2021-03-22,17.76,17.88,18.05,17.47,1856376.0,33072306.02
2021-03-23,17.88,18.3,19.0,17.75,3102929.0,57081309.65
2021-03-24,18.11,17.52,18.44,17.22,2560682.0,45371405.49
2021-03-25,17.4,17.98,18.15,17.4,2240017.0,40075889.14
2021-03-26,17.98,18.12,18.26,17.66,1642734.0,29535142.65
2021-03-29,18.05,17.6,18.26,17.33,1621642.0,28670702.36
2021-03-30,17.78,16.75,17.78,16.56,2824782.0,47731130.09
2021-03-31,16.73,17.17,17.74,16.73,2474865.0,42956614.43
2021-04-01,17.23,17.11,17.38,17.0,1008059.0,17272300.25
2021-04-02,17.11,17.13,17.28,17.0,1233679.0,21125038.53
2021-04-06,17.06,17.4,17.8,17.06,1240698.0,21651006.58
2021-04-07,17.45,18.0,18.2,17.19,2450957.0,43816440.42
2021-04-08,17.98,19.11,19.95,17.97,4439382.0,84764510.6
2021-04-09,18.92,18.98,19.56,18.77,2391783.0,45736401.34
2021-04-12,19.28,19.5,20.1,18.55,4614308.0,89644093.99
2021-04-13,19.2,18.51,19.77,18.5,2671300.0,50838077.88
2021-04-14,18.51,19.04,19.35,18.51,2562852.0,48672703.1
2021-04-15,19.38,18.55,19.38,18.39,1613362.0,30268838.22
2021-04-16,18.7,18.29,18.75,17.71,2304082.0,41907399.71
2021-04-19,17.99,19.13,19.34,17.8,2621106.0,48871733.41
2021-04-20,19.2,18.5,19.5,18.48,1676986.0,31661307.04
2021-04-21,18.78,18.49,18.78,17.9,1598137.0,29233795.56
2021-04-22,18.49,18.95,19.24,18.19,2433347.0,45753610.76
2021-04-23,18.81,18.94,19.3,18.23,2471826.0,46194760.9
