Date,open,close,high,low,volume,money
2005-01-04,10.2,10.24,10.4,9.86,438999.0,4482648.0
2005-01-05,10.23,10.54,10.78,10.23,812726.0,8548176.0
2005-01-06,10.58,10.53,10.68,10.34,476533.0,4977786.0
2005-01-07,10.53,10.52,10.78,10.47,549588.0,5830515.0
2005-01-10,10.56,10.63,10.65,10.48,296698.0,3136522.0
2005-01-11,10.65,10.53,10.72,10.46,308037.0,3252300.0
2005-01-12,10.49,10.4,10.58,10.33,376382.0,3917060.0
2005-01-13,10.39,10.53,10.7,10.33,724848.0,7674335.0
2005-01-14,10.53,10.29,10.68,10.28,476700.0,4972436.0
2005-01-17,10.19,10.12,10.34,10.0,453451.0,4610366.0
2005-01-18,10.08,10.35,10.41,10.08,330684.0,3400202.0
2005-01-19,10.35,10.15,10.35,10.1,239111.0,2435968.0
2005-01-20,10.08,10.16,10.39,10.0,799017.0,8195914.0
2005-01-21,10.16,9.82,10.24,9.14,1774680.0,17198071.0
2005-01-24,10.18,10.11,10.5,9.99,881440.0,8927254.0
2005-01-25,10.16,9.81,10.16,9.63,778895.0,7708125.0
2005-01-26,9.59,9.56,9.79,9.53,672404.0,6454239.0
2005-01-27,9.42,9.18,9.56,9.15,687518.0,6365255.0
2005-01-28,9.15,9.06,9.28,9.05,471410.0,4304800.0
2005-01-31,8.15,8.15,8.15,8.15,304600.0,2482490.0
2005-02-01,7.34,7.34,7.34,7.34,330500.0,2425870.0
2005-02-02,6.61,7.68,8.05,6.61,8067565.0,56282242.0
2005-02-03,7.28,6.91,7.37,6.91,4740008.0,33683021.0
2005-02-04,6.69,6.71,6.88,6.62,3614996.0,24380022.0
2005-02-16,6.9,7.12,7.24,6.72,3470414.0,24429860.0
2005-02-17,7.1,7.37,7.38,6.9,2559987.0,18351194.0
2005-02-18,7.35,7.17,7.35,7.16,1770099.0,12800560.0
2005-02-21,7.21,7.31,7.35,7.2,2088627.0,15216633.0
2005-02-22,7.32,8.04,8.04,7.26,2833504.0,22267311.0
2005-02-23,8.45,8.57,8.79,8.33,8309735.0,70884910.0
2005-02-24,8.46,8.66,8.83,8.35,3823257.0,33020250.0
2005-02-25,8.6,8.86,9.28,8.51,4811597.0,42670762.0
2005-02-28,8.9,8.76,9.06,8.67,2669000.0,23557207.0
2005-03-01,8.65,8.64,8.86,8.52,2034157.0,17540356.0
2005-03-02,8.66,8.41,8.78,8.37,2020376.0,17261037.0
2005-03-03,8.38,8.53,8.63,8.18,1607658.0,13563754.0
2005-03-04,8.49,8.31,8.53,8.28,1027114.0,8604527.0
2005-03-07,8.32,8.3,8.4,8.22,807133.0,6690309.0
2005-03-08,8.31,8.7,8.74,8.3,2183219.0,18731954.0
2005-03-09,8.7,8.8,8.83,8.6,2384627.0,20796223.0
2005-03-10,8.8,8.47,8.94,8.4,2040668.0,17681718.0
2005-03-11,8.47,8.48,8.6,8.31,1282527.0,10866504.0
2005-03-14,8.46,8.26,8.51,8.13,1484491.0,12304762.0
2005-03-15,8.2,8.0,8.34,8.0,1239951.0,10132044.0
2005-03-16,8.0,8.12,8.16,7.81,1277677.0,10205231.0
2005-03-17,8.32,8.1,8.43,8.0,1588490.0,13148402.0
2005-03-18,8.0,7.4,8.0,7.29,1961490.0,14969014.0
2005-03-21,7.58,7.47,7.62,7.3,722454.0,5403092.0
2005-03-22,7.47,7.03,7.54,6.9,1224437.0,8664341.0
2005-03-23,7.02,7.18,7.34,6.91,1183740.0,8495441.0
2005-03-24,7.2,7.75,7.9,7.04,4221029.0,32240907.0
