Date,open,close,high,low,volume,money
2021-01-21,40.0,36.48,40.0,36.28,16258535.0,626278785.44
2021-01-22,31.62,31.15,33.75,30.75,12890579.0,407853007.17
2021-01-25,29.9,29.49,30.12,28.86,8759870.0,257597504.31
2021-01-26,29.17,28.08,30.18,27.86,7278393.0,210974654.91
2021-01-27,27.82,28.18,29.27,27.22,6395138.0,181387588.21
2021-01-28,27.6,27.23,28.88,26.9,6290408.0,173873836.64
2021-01-29,27.43,28.23,29.58,25.68,9113057.0,250220677.3
2021-02-01,27.51,32.34,33.36,27.51,12207340.0,372592616.24
2021-02-02,30.97,28.19,31.6,27.95,10085739.0,300203200.54
2021-02-03,27.15,28.6,28.61,26.69,7058258.0,194935817.75
2021-02-04,27.0,26.93,27.99,26.77,5503026.0,150936775.97
2021-02-05,27.42,25.9,28.68,25.89,5399704.0,147574924.07
2021-02-08,25.48,23.95,25.9,23.75,5613862.0,138904964.23
2021-02-09,24.25,23.96,24.86,23.75,4103436.0,99299852.14
2021-02-10,24.2,23.51,24.72,23.36,3647163.0,87082016.53
2021-02-18,24.66,25.92,26.99,24.3,6765524.0,173964271.17
2021-02-19,25.35,25.66,25.83,24.63,5413399.0,136656493.84
2021-02-22,25.8,26.51,27.95,25.71,7117652.0,191219712.34
2021-02-23,26.03,28.1,29.08,26.02,7886360.0,220054032.17
2021-02-24,27.18,26.27,27.4,25.86,5765586.0,152862810.1
2021-02-25,26.28,26.29,27.87,26.27,5298965.0,143401911.73
2021-02-26,25.0,25.21,25.98,24.68,4404355.0,111240253.88
2021-03-01,25.31,26.0,26.33,24.9,4653722.0,118909619.96
2021-03-02,25.8,25.33,25.95,25.0,4021660.0,101665849.85
2021-03-03,25.45,25.64,26.06,25.3,4049933.0,103941998.58
2021-03-04,25.4,25.82,26.31,25.08,5072103.0,130706989.08
2021-03-05,25.52,26.1,26.16,25.11,3988395.0,102214904.74
2021-03-08,26.27,26.89,28.0,26.27,6624581.0,178538184.17
2021-03-09,26.62,24.98,26.83,24.71,4761369.0,121665098.92
2021-03-10,25.0,25.23,25.75,24.9,3186141.0,80490560.9
2021-03-11,25.32,26.4,26.91,25.26,5389698.0,141385160.88
2021-03-12,26.56,26.65,27.68,26.1,5896500.0,158999822.35
2021-03-15,26.22,26.4,27.51,25.8,4296456.0,114858630.0
2021-03-16,27.0,27.49,28.48,26.7,6024913.0,166230763.05
2021-03-17,26.83,28.15,28.59,26.17,6987466.0,191850114.09
2021-03-18,27.9,29.29,29.97,27.52,7992406.0,228112938.6
2021-03-19,28.5,29.67,31.48,28.33,8809262.0,262948519.88
2021-03-22,30.0,31.34,31.97,28.93,8529881.0,260773568.74
2021-03-23,30.38,29.4,30.95,28.52,7911570.0,233246933.19
2021-03-24,28.89,29.72,29.88,28.37,5739621.0,167512210.97
2021-03-25,29.44,27.61,29.47,27.34,5110415.0,143301211.95
2021-03-26,27.5,27.81,28.15,27.43,3811093.0,105924029.69
2021-03-29,27.79,28.2,28.22,26.82,4294373.0,118034760.93
2021-03-30,28.0,27.13,28.21,27.05,3706349.0,102150767.14
2021-03-31,26.9,26.54,27.55,26.13,3814267.0,102329627.61
2021-04-01,26.49,26.88,26.95,26.11,3211257.0,85270196.38
2021-04-02,26.6,27.44,27.64,26.28,3910350.0,106288183.73
2021-04-06,28.53,29.29,30.48,28.36,7393200.0,216078669.37
2021-04-07,28.96,32.02,33.68,28.55,10032744.0,305276942.15
2021-04-08,31.18,29.9,31.78,29.82,7920338.0,242147112.54
2021-04-09,29.34,29.3,31.0,29.03,4678341.0,138797314.5
2021-04-12,29.42,29.53,30.17,29.0,4228337.0,124936299.42
2021-04-13,29.13,28.34,29.17,27.92,3860136.0,110069033.08
2021-04-14,28.14,28.64,28.98,28.1,2820291.0,80653387.87
2021-04-15,28.42,28.3,28.53,27.59,2807159.0,78738158.17
2021-04-16,28.31,29.04,29.24,28.17,3153446.0,90876273.64
2021-04-19,28.88,29.53,29.66,28.53,3461424.0,101329077.54
2021-04-20,29.3,30.09,30.45,29.05,4811095.0,144223976.33
2021-04-21,29.65,29.41,30.35,28.57,4101340.0,120671828.58
2021-04-22,29.2,28.56,29.39,28.18,3385427.0,96886082.15
2021-04-23,28.56,26.48,28.56,26.26,4701725.0,126648005.49
